iter	AUC	Logloss
864	0.8949978352	0.5845642106
865	0.8951408267	0.5844404519
866	0.8953614831	0.5842919205
867	0.8954700232	0.5841739507
868	0.8956257105	0.5840793454
869	0.8956595659	0.5840025242
870	0.8958342075	0.583862233
871	0.8959478736	0.583747601
872	0.8961982727	0.5836195657
873	0.8962854147	0.5834983624
874	0.8964397311	0.5834037571
875	0.8964558244	0.5833025284
876	0.896571517	0.5831972839
877	0.8967120647	0.5830908399
878	0.8969138265	0.58296124
879	0.8971110582	0.5828268942
880	0.8972117305	0.5827527328
881	0.8973243833	0.5826431596
882	0.8975083232	0.582506154
883	0.8976910114	0.5823892795
884	0.8977783918	0.5823125626
885	0.897877872	0.582211386
886	0.8980334401	0.582079022
887	0.8982490897	0.5819624604
888	0.8984135985	0.5818643608
889	0.8984851837	0.5817744493
890	0.8985952735	0.5816735335
891	0.8987141252	0.5815653163
892	0.8989123702	0.5814228346
893	0.899071753	0.5813161298
894	0.8992608786	0.5812024887
895	0.8994817138	0.5810597463
896	0.8996118903	0.5809416722
897	0.8997796178	0.5807855787
898	0.8999113441	0.5806811686
899	0.9000882506	0.5805510994
900	0.9002349973	0.5804289052
901	0.9003193378	0.5803322659
902	0.9004940987	0.5802182076
903	0.9006460905	0.5800814106
904	0.9009047151	0.5799228659
905	0.9010354877	0.5798001502
906	0.9011843204	0.5796856225
907	0.9014327526	0.5795456442
908	0.9015868306	0.5794508303
909	0.9017542005	0.5793384408
910	0.9018617868	0.5792192715
911	0.9019901156	0.5791066213
912	0.9021037817	0.5790025764
913	0.9022879004	0.5788754798
914	0.9024968743	0.5787229848
915	0.9026935101	0.5785738798
916	0.9028197527	0.5784612817
917	0.9029244781	0.5783681367
918	0.9030846357	0.578254287
919	0.9032811522	0.5781037216
920	0.9034215808	0.5779613964
921	0.9035307765	0.5778802987
922	0.9036605954	0.5777754715
923	0.9038886428	0.5776335113
924	0.9040194154	0.5775306137
925	0.9041545391	0.5774100885
926	0.9043354392	0.5772890416
927	0.9045733213	0.5771505236
928	0.9047330618	0.5770406375
929	0.9049116373	0.5769098903
930	0.9049863219	0.5768407877
931	0.9051176906	0.576719428
932	0.9053347111	0.576607195
933	0.9055491686	0.5764743095
934	0.9058248401	0.5763382948
935	0.9060024023	0.5762238193
936	0.9061806202	0.5760938543
937	0.9063651562	0.5759383344
938	0.9066162705	0.5758081087
939	0.9067336917	0.5756830461
940	0.9067543149	0.5755844772
941	0.9069215059	0.5754456463
942	0.9069657326	0.575310779
943	0.9070867896	0.5751940608
944	0.9071969986	0.5750913197
945	0.9073674679	0.5749708465
946	0.9075359702	0.574835562
947	0.9076784849	0.5747293266
948	0.9079505205	0.5745914866
949	0.9081268907	0.5744755507
950	0.9083418846	0.574348037
951	0.9084733129	0.5742510848
952	0.9087196589	0.5741216935
953	0.9089928269	0.5739877128
954	0.9090822935	0.5739066151
955	0.9091540575	0.5738121662
956	0.9093254805	0.5736711449
957	0.9095076919	0.5735290804
958	0.9095873237	0.5734604994
959	0.9096589088	0.5733672501
960	0.9097415209	0.5732676381
961	0.9098929763	0.5731220794
962	0.9100603461	0.5729749562
963	0.910228014	0.5728574558
964	0.9103969336	0.5727284817
965	0.9106196761	0.5725773427
966	0.9107028246	0.5724714724
967	0.9108957648	0.5723233582
968	0.9109730721	0.5722508657
969	0.9110505581	0.5721680991
970	0.9112277627	0.5720285902
971	0.9113886356	0.5718851177
972	0.9115095735	0.5717798732
973	0.9116503596	0.5716529852
974	0.9117107987	0.5715619263
975	0.9119284749	0.5714267982
976	0.9121390581	0.5712837951
977	0.9123086333	0.5711613923
978	0.9124913812	0.571017659
979	0.9126527905	0.5709077729
980	0.9127765894	0.5707901681
981	0.9128860235	0.5706844021
982	0.9129660726	0.570589849
983	0.9130658507	0.5704917494
984	0.9132313728	0.5703604285
985	0.9132804871	0.5702822513
986	0.9134423733	0.57013033
987	0.9136258364	0.5700021904
988	0.9136221409	0.5698950163
989	0.9138083458	0.569775847
990	0.9140093923	0.5696169893
991	0.9141536951	0.5695103889
992	0.9143217206	0.5693907502
993	0.9144337773	0.569298909
994	0.9146153927	0.5691749416
995	0.9147960544	0.5690453417
996	0.9149067998	0.5689486503
997	0.915101409	0.5688185289
998	0.9151896238	0.5686974299
999	0.9154398441	0.56855281
1000	0.9156265259	0.568447409
1001	0.9157781601	0.5683363234
1002	0.9159659743	0.5682251857
1003	0.9160986543	0.5680975676
1004	0.916341722	0.5679492448
1005	0.9164811969	0.5678369075
1006	0.9166485667	0.5676779977
1007	0.9167112708	0.5675965871
1008	0.9167759418	0.5675055804
1009	0.9168992043	0.5674116009
1010	0.9171090722	0.5672804886
1011	0.9172798395	0.5671434308
1012	0.9173972607	0.5670460614
1013	0.9175171256	0.5669228242
1014	0.9177204072	0.5667852971
1015	0.9179244041	0.5666591393
1016	0.91807127	0.5665397092
1017	0.9181936979	0.5664033294
1018	0.9183507562	0.5662818654
1019	0.9184069633	0.5661950309
1020	0.9185628295	0.5660672042
1021	0.9186621308	0.5659628463
1022	0.9188129306	0.5658387225
1023	0.9189895988	0.5657133991
1024	0.9191084504	0.5655773844
1025	0.9192032218	0.5654802758
1026	0.9192823172	0.5653971963
1027	0.9194571376	0.5652839724
1028	0.9195524454	0.5652023531
1029	0.9196409583	0.5651145799
1030	0.9197964668	0.5650018254
1031	0.919903338	0.5648969459
1032	0.9200494289	0.5647684413
1033	0.9202401042	0.5646618929
1034	0.9204327464	0.5645424107
1035	0.9206320643	0.5644066046
1036	0.9207475185	0.5642996391
1037	0.9208310843	0.5642009659
1038	0.9209870696	0.564088785
1039	0.9210660458	0.563966278
1040	0.9212162495	0.5638449704
1041	0.9213663936	0.563723037
1042	0.9214793444	0.5636356288
1043	0.9215792418	0.5635316881
1044	0.9217076898	0.5634140312
1045	0.9217590094	0.5632947054
1046	0.9218969643	0.5631630716
1047	0.9220452905	0.5630290387
1048	0.9221500158	0.5629342248
1049	0.9223033786	0.5627970628
1050	0.9223906994	0.5627153914
1051	0.9225456715	0.5625765083
1052	0.9226778746	0.5624376252
1053	0.9227768183	0.5623605954
1054	0.9229815602	0.5622137329
1055	0.9230567217	0.5621152683
1056	0.9232845902	0.5619845732
1057	0.9233955145	0.5618894463
1058	0.9234774113	0.5617814899
1059	0.9235852361	0.561680209
1060	0.923679173	0.5615836219
1061	0.9237748384	0.5614620014
1062	0.9239493608	0.5613357393
1063	0.9240612984	0.5612393087
1064	0.9241765141	0.5611307785
1065	0.9243404865	0.561013904
1066	0.9244668484	0.5609125709
1067	0.9245658517	0.5608008595
1068	0.9246823788	0.5606978054
1069	0.9248009324	0.5605916743
1070	0.9249644876	0.5604631175
1071	0.9250261784	0.5603378463
1072	0.9251101613	0.5602363047
1073	0.9252612591	0.5601150492
1074	0.9254240394	0.5599770527
1075	0.9255336225	0.5598414031
1076	0.9256153703	0.5597274491
1077	0.925755322	0.5595975885
1078	0.9259464145	0.5594501523
1079	0.9261065125	0.5593096003
1080	0.9262347221	0.5591659191
1081	0.9263537526	0.5590656813
1082	0.9264840484	0.5589475029
1083	0.9265651107	0.5588057514
1084	0.9266673326	0.5586945093
1085	0.9268189073	0.5585665262
1086	0.9269068837	0.5584639415
1087	0.9270117283	0.5583636515
1088	0.9270902276	0.5582553822
1089	0.927272737	0.5581166555
1090	0.9273527861	0.5580089599
1091	0.9274528623	0.5578999082
1092	0.927554369	0.5578095794
1093	0.927690506	0.5576985981
1094	0.9277601242	0.5575976823
1095	0.9279152155	0.557465527
1096	0.9280031323	0.5573787446
1097	0.9281266928	0.5572518045
1098	0.9282726645	0.5571373811
1099	0.9284520745	0.5570010535
1100	0.9285419583	0.5568869952
1101	0.9286703467	0.5567699641
1102	0.92878443	0.556657679
1103	0.92886132	0.5565493575
1104	0.9289892614	0.5564387412
1105	0.9291419387	0.5563308369
1106	0.9292777181	0.5562131801
1107	0.929437995	0.5560903079
1108	0.9295162559	0.5560202666
1109	0.9295695424	0.5559390646
1110	0.9296850562	0.5558247455
1111	0.9297937155	0.5557035944
1112	0.9298234582	0.5556029393
1113	0.9298983216	0.5554902891
1114	0.9299900532	0.5554084091
1115	0.9300795197	0.5553082235
1116	0.9301588535	0.5551923398
1117	0.9302424788	0.5550596629
1118	0.9303640723	0.5549634408
1119	0.9304107428	0.5548735293
1120	0.9305848479	0.5547369409
1121	0.9306575656	0.5546269505
1122	0.9307137132	0.5545419413
1123	0.9308469296	0.5544238672
1124	0.9309707284	0.5542926506
1125	0.9311602712	0.5541825038
1126	0.9313150644	0.5540672459
1127	0.9314445257	0.5539393671
1128	0.9314898849	0.5538273949
1129	0.9316940308	0.5536929969
1130	0.9318107367	0.5535716372
1131	0.9319192171	0.5534696783
1132	0.9320765734	0.5533337158
1133	0.9321700335	0.5532350947
1134	0.9323142767	0.5530917786
1135	0.9324863553	0.5529587366
1136	0.932620585	0.5528309621
1137	0.9326760173	0.5527121057
1138	0.9328168631	0.5525874604
1139	0.9327837229	0.5525203396
1140	0.9328642488	0.5524316276
1141	0.9329282641	0.5523428634
1142	0.9330312014	0.5522239027
1143	0.9331611991	0.5520972234
1144	0.9332755208	0.5519980286
1145	0.9333543777	0.5519138017
1146	0.9334329963	0.5518257155
1147	0.9335895777	0.5516925693
1148	0.9336972237	0.5515585364
1149	0.933777988	0.5514333173
1150	0.9338246584	0.5513211365
1151	0.9339055419	0.5512166222
1152	0.9340259433	0.551116958
1153	0.9341224432	0.5510019609
1154	0.9342675209	0.5508875897
1155	0.9343819618	0.5507629965
1156	0.9344617724	0.5506728763
1157	0.9345237017	0.5505580357
1158	0.9346684813	0.5504343813
1159	0.934689045	0.5503367511
1160	0.9347681403	0.5502130966
1161	0.9348822236	0.5500948139
1162	0.9349947572	0.5499955149
1163	0.9350833297	0.5498775451
1164	0.9351913929	0.5497637475
1165	0.9353429675	0.5496381112
1166	0.935418427	0.5495317715
1167	0.9355047941	0.549443216
1168	0.9356113672	0.5493154936
1169	0.9357163906	0.5492063898
1170	0.9358586669	0.5490694363
1171	0.9359340668	0.5489773344
1172	0.9360738397	0.5488632239
1173	0.9362232685	0.5487367532
1174	0.9362945557	0.5486442861
1175	0.9363832474	0.5485424837
1176	0.9364561439	0.548442611
1177	0.9365801215	0.548319113
1178	0.9367136359	0.5481953021
1179	0.9367857575	0.5480965767
1180	0.9368665218	0.5480148531
1181	0.9369327426	0.5478973006
1182	0.9369844794	0.5478274157
1183	0.937099576	0.5477143483
1184	0.9371078014	0.5476434204
1185	0.9372040629	0.5475362984
1186	0.9372740388	0.5474456567
1187	0.9373888373	0.5473344146
1188	0.9375172853	0.547213785
1189	0.9376009703	0.547127472
1190	0.937754631	0.5469899449
1191	0.9378628135	0.546873279
1192	0.9379885197	0.5467666785
1193	0.9381215572	0.5466326456
1194	0.9382443428	0.5465033586
1195	0.9383196235	0.5463964453
1196	0.9383850098	0.5462846817
1197	0.9384672642	0.5461597755
1198	0.9385357499	0.5460770611
1199	0.9385789037	0.5460101489
1200	0.9386821389	0.5459032877
1201	0.938785255	0.5457968959
1202	0.93893677	0.5456693821
1203	0.939050436	0.5455591831
1204	0.9391447306	0.5454490362
1205	0.9392714202	0.5453313793
1206	0.939396739	0.5451919226
1207	0.9394860268	0.545101333
1208	0.939553678	0.5450047981
1209	0.9396622777	0.5448905311
1210	0.9397608638	0.5447513351
1211	0.9398837686	0.5446459342
1212	0.9400676489	0.544510441
1213	0.9401951432	0.5443915325
1214	0.9402951598	0.5442693383
1215	0.9404216409	0.5441378087
1216	0.9405102134	0.5440269317
1217	0.9405720234	0.5439279456
1218	0.9407374263	0.5438075246
1219	0.9407691956	0.5437094772
1220	0.9408730268	0.5435968792
1221	0.9409504533	0.5434967457
1222	0.9409672618	0.5434304594
1223	0.9410738349	0.5433066484
1224	0.941141665	0.5431937896
1225	0.9412189126	0.5431119096
1226	0.941326201	0.5429896633
1227	0.9414073825	0.5429043412
1228	0.9415276647	0.5427680136
1229	0.9415890574	0.5426721045
1230	0.9416069686	0.5425933536
1231	0.9416766763	0.542467248
1232	0.941763103	0.5423326414
1233	0.9418825507	0.5422095085
1234	0.941953361	0.5421054635
1235	0.9421055913	0.541948692
1236	0.9421855211	0.5418447513
1237	0.9422430396	0.5417315275
1238	0.9422665834	0.5416687354
1239	0.9423901439	0.5415426819
1240	0.9424211383	0.5414726406
1241	0.9424813986	0.5414029644
1242	0.9425595403	0.5413046041
1243	0.9426089525	0.5412019672
1244	0.9427399635	0.5410638664
1245	0.9428397417	0.5409324933
1246	0.9429100156	0.5408161924
1247	0.943002224	0.5406983269
1248	0.9430782199	0.5405894839
1249	0.9432041049	0.5404731308
1250	0.943295598	0.5403818112
1251	0.9433733821	0.5403005048
1252	0.9434361458	0.5401986503
1253	0.9435412288	0.540088347
1254	0.9436416626	0.5399783566
1255	0.9437469244	0.5398593959
1256	0.9437989593	0.5397486753
1257	0.9438795447	0.5396542265
1258	0.9439097047	0.5395865842
1259	0.9440370798	0.5394505174
1260	0.9440627098	0.53939341
1261	0.94415766	0.5392752837
1262	0.9442397356	0.5391473527
1263	0.9443244338	0.539043047
1264	0.944359839	0.5389504756
1265	0.9444380999	0.5388304719
1266	0.9444549084	0.5387829606
1267	0.9445354939	0.5386960739
1268	0.9447070956	0.538563397
1269	0.944791317	0.5384549712
1270	0.944899857	0.5383601051
1271	0.9449709058	0.5382784337
1272	0.9450641274	0.5381700601
1273	0.9452142119	0.538041086
1274	0.9452770352	0.5379504443
1275	0.9452964664	0.5378922417
1276	0.9453824162	0.5377881968
1277	0.9454029799	0.5377141918
1278	0.9454549551	0.5376282439
1279	0.9455477595	0.5375170018
1280	0.9456259012	0.5374170769
1281	0.9456861019	0.5372858603
1282	0.9457272291	0.537198765
1283	0.9458798766	0.537066714
1284	0.945948869	0.5369727866
1285	0.9460371733	0.5368552341
1286	0.9461921453	0.5367208361
1287	0.946218431	0.5366408858
1288	0.9462792277	0.5365133198
1289	0.9464187026	0.5363865362
1290	0.9464151263	0.5362921395
1291	0.9464768767	0.5361987859
1292	0.9465648532	0.5360965663
1293	0.9466534257	0.5359940859
1294	0.9467712641	0.5358857644
1295	0.9468893409	0.5357288885
1296	0.9469206333	0.5356193675
1297	0.9470116496	0.5354973298
1298	0.9470657706	0.5354215517
1299	0.9471279383	0.5353285109
1300	0.9472257495	0.5352110627
1301	0.9473260641	0.5350899115
1302	0.9473468065	0.5350319176
1303	0.9473919868	0.5349312104
1304	0.9474363327	0.534834884
1305	0.9475260973	0.5347112296
1306	0.9475669265	0.5346520882
1307	0.9476296902	0.5345431409
1308	0.9477168322	0.5344249103
1309	0.9477975965	0.5343089745
1310	0.9478824735	0.5342180199
1311	0.9479674101	0.5340970774
1312	0.948061049	0.5339721191
1313	0.9482004642	0.5338360001
1314	0.9482817054	0.533718969
1315	0.9483572245	0.5335965663
1316	0.948412478	0.5334943988
1317	0.9484853745	0.5333994284
1318	0.9486012459	0.5332745223
1319	0.9486739039	0.5331769443
1320	0.9487253428	0.53307316
1321	0.9487849474	0.5329962867
1322	0.9488584995	0.5328892169
1323	0.9489141107	0.5327730203
1324	0.9490078688	0.532660005
1325	0.9490941167	0.5325433912
1326	0.9491200447	0.5324481079
1327	0.9492281675	0.5323436457
1328	0.9493253827	0.5322322993
1329	0.9493641853	0.5321303405
1330	0.9494364262	0.5320333883
1331	0.9495490789	0.5319325768
1332	0.9496116042	0.5318254548
1333	0.9496854544	0.5317109792
1334	0.9497365952	0.5315889415
1335	0.9497628808	0.5315096691
1336	0.9498214126	0.5314030165
1337	0.9499211907	0.5312689315
1338	0.9499731064	0.5311753171
1339	0.9500486255	0.5310525492
1340	0.9500880241	0.5309673314
1341	0.9501712322	0.5308276661
1342	0.9502570629	0.5307287321
1343	0.9503190517	0.5306089891
1344	0.9503524303	0.530524032
1345	0.9503642321	0.5304353722
1346	0.9504299164	0.5303398281
1347	0.9504939914	0.5302422501
1348	0.9505651593	0.5301475926
1349	0.950601697	0.5300384888
1350	0.9506769776	0.5299391376
1351	0.9507540762	0.5298278955
1352	0.9507896304	0.5297510743
1353	0.9508562684	0.529657147
1354	0.9509739876	0.5295246266
1355	0.9510416985	0.5294283524
1356	0.9511455894	0.5293018817
1357	0.9511773586	0.5292128567
1358	0.9512745738	0.5291036486
1359	0.9513533711	0.5290061227
1360	0.9513971806	0.5289105787
1361	0.9514883161	0.5287921917
1362	0.9515743852	0.5286768295
1363	0.9516095519	0.5286186269
1364	0.9516679645	0.528523813
1365	0.9517143369	0.5284050609
1366	0.9517768621	0.5283047709
1367	0.9518903494	0.5281916514
1368	0.9519409537	0.5281126919
1369	0.952008307	0.5279991551
1370	0.9520845413	0.5278942757
1371	0.9521542192	0.5277798523
1372	0.9522208571	0.5276725738
1373	0.9523242116	0.5275636265
1374	0.9523871541	0.527471003
1375	0.9524551034	0.5273835948
1376	0.9525572658	0.5272586365
1377	0.9525890946	0.5271472901
1378	0.9527150989	0.5270230098
1379	0.9528180957	0.5268938793
1380	0.9528332353	0.526769234
1381	0.9529639482	0.5266451623
1382	0.9530022144	0.5265503484
1383	0.9530483484	0.5264489632
1384	0.9531200528	0.5263487254
1385	0.9532301426	0.5262302862
1386	0.9533159733	0.5261185226
1387	0.9534189105	0.5260033691
1388	0.9534730315	0.5258967686
1389	0.9535309076	0.5258162446
1390	0.9536325336	0.5257062542
1391	0.9536717534	0.525618168
1392	0.9537256956	0.525524032
1393	0.9537756443	0.5254313042
1394	0.9538508654	0.5253327353
1395	0.9539590478	0.5252172689
1396	0.9541034698	0.5251037842
1397	0.9541445374	0.5250123602
1398	0.9542226195	0.5248849508
1399	0.9543038011	0.5247678154
1400	0.9543977976	0.5246608499
1401	0.9544870853	0.5245279122
1402	0.9545342326	0.5244345064
1403	0.9546376467	0.5242977094
1404	0.9547071457	0.5241738985
1405	0.9547814131	0.5240770507
1406	0.9548178315	0.5239838535
1407	0.9548689723	0.5238908128
1408	0.9549517632	0.5237643942
1409	0.9550426006	0.5236411048
1410	0.955142796	0.5235211532
1411	0.9552149177	0.5234119451
1412	0.9552764893	0.5232905854
1413	0.9553205967	0.5231808036
1414	0.9553643465	0.5230774366
1415	0.9554270506	0.5229615008
1416	0.9554516077	0.5228739882
1417	0.9554706812	0.5227978972
1418	0.9555453062	0.5226884283
1419	0.9556246996	0.5225801068
1420	0.9557296038	0.5224552007
1421	0.955821991	0.5223398385
1422	0.955896318	0.5222592102
1423	0.9559503198	0.5221441088
1424	0.9560366869	0.522026817
1425	0.9561420679	0.5219171395
1426	0.9562526345	0.5218106434
1427	0.9563190937	0.5217107185
1428	0.9563609958	0.5216385389
1429	0.9563803673	0.5215545206
1430	0.9564526677	0.5214453647
1431	0.9564976692	0.521335635
1432	0.9565860033	0.5212064524
1433	0.9566501379	0.5211145068
1434	0.9566898942	0.521021414
1435	0.9567278028	0.520935779
1436	0.9567704201	0.5208507698
1437	0.9567923546	0.5207565295
1438	0.9568616152	0.5206491989
1439	0.9568839073	0.5205713347
1440	0.9569481015	0.520476938
1441	0.9570202231	0.5203689816
1442	0.9571239352	0.5202539845
1443	0.9571319818	0.5201568758
1444	0.9572467804	0.520044017
1445	0.9572886825	0.5199463868
1446	0.9573430419	0.5198334759
1447	0.9573978186	0.5197224424
1448	0.9574812651	0.5196145381
1449	0.9575740695	0.5194972463
1450	0.9576153755	0.5194153142
1451	0.9576693773	0.5193073577
1452	0.9577094913	0.5192264165
1453	0.9578190446	0.5191033357
1454	0.957876265	0.5189758741
1455	0.9579537213	0.518856444
1456	0.9580082893	0.5187650722
1457	0.9580687881	0.5186622267
1458	0.958140552	0.5185672042
1459	0.9582239389	0.5184673836
1460	0.9582841396	0.5183685539
1461	0.9583349228	0.5182685247
1462	0.958378613	0.5181658879
1463	0.9584753513	0.5180558453
1464	0.9585832357	0.5179330774
1465	0.9586607218	0.5178239215
1466	0.9586982727	0.5177377128
1467	0.9587293267	0.5176581275
1468	0.9588130713	0.5175348903
1469	0.9589086175	0.5174297501
1470	0.9590149522	0.5173030186
1471	0.959107697	0.5171812417
1472	0.9591650367	0.5170885139
1473	0.9591828585	0.5170047042
1474	0.9592337012	0.516899564
1475	0.9592843056	0.5168099132
1476	0.9593277574	0.5167021654
1477	0.9593890905	0.5166282126
1478	0.9594720006	0.5165196303
1479	0.9595321417	0.5164314398
1480	0.9595885873	0.5163341226
1481	0.9596622586	0.516244889
1482	0.9597001076	0.5161489799
1483	0.9597523212	0.5160410234
1484	0.9598140717	0.5159235752
1485	0.9598805308	0.5157926715
1486	0.9599399567	0.5156790825
1487	0.9599916935	0.5155756112
1488	0.960021019	0.5154961824
1489	0.9600887299	0.5153861399
1490	0.9601590633	0.5152748456
1491	0.9602009654	0.5151709571
1492	0.9603077769	0.515037185
1493	0.9603534341	0.5149669351
1494	0.9604635239	0.5148492782
1495	0.960519731	0.5147725092
1496	0.9605805278	0.5146768608
1497	0.9606372714	0.514569791
