iter	Passed	Remaining
13950	258913	62116
13951	258930	62097
13952	258949	62078
13953	258968	62060
13954	258987	62041
13955	259005	62023
13956	259025	62004
13957	259042	61986
13958	259061	61967
13959	259079	61948
13960	259096	61930
13961	259113	61911
13962	259132	61892
13963	259153	61874
13964	259172	61856
13965	259192	61837
13966	259212	61819
13967	259231	61801
13968	259250	61782
13969	259268	61764
13970	259286	61745
13971	259306	61727
13972	259324	61708
13973	259343	61690
13974	259363	61671
13975	259382	61653
13976	259400	61634
13977	259419	61616
13978	259439	61598
13979	259457	61579
13980	259476	61561
13981	259496	61542
13982	259514	61524
13983	259532	61505
13984	259551	61486
13985	259570	61468
13986	259590	61450
13987	259610	61432
13988	259628	61413
13989	259646	61394
13990	259664	61375
13991	259681	61357
13992	259700	61338
13993	259718	61319
13994	259735	61300
13995	259753	61282
13996	259772	61263
13997	259791	61245
13998	259810	61226
13999	259828	61208
14000	259846	61189
14001	259866	61171
14002	259883	61152
14003	259902	61133
14004	259921	61115
14005	259940	61096
14006	259962	61079
14007	259984	61061
14008	260004	61043
14009	260021	61024
14010	260039	61005
14011	260058	60987
14012	260077	60968
14013	260095	60950
14014	260114	60931
14015	260133	60913
14016	260152	60894
14017	260174	60876
14018	260192	60858
14019	260211	60839
14020	260229	60821
14021	260247	60802
14022	260266	60784
14023	260286	60765
14024	260304	60747
14025	260322	60728
14026	260340	60709
14027	260358	60690
14028	260376	60672
14029	260393	60653
14030	260412	60634
14031	260430	60616
14032	260448	60597
14033	260469	60579
14034	260490	60561
14035	260509	60543
14036	260529	60524
14037	260548	60506
14038	260566	60487
14039	260584	60468
14040	260602	60450
14041	260620	60431
14042	260637	60412
14043	260656	60394
14044	260676	60376
14045	260694	60357
14046	260713	60338
14047	260732	60320
14048	260751	60301
14049	260769	60283
14050	260788	60264
14051	260806	60246
14052	260823	60227
14053	260842	60208
14054	260862	60190
14055	260880	60171
14056	260899	60153
14057	260917	60134
14058	260935	60115
14059	260954	60097
14060	260973	60079
14061	260991	60060
14062	261009	60041
14063	261028	60023
14064	261047	60004
14065	261067	59986
14066	261085	59967
14067	261104	59949
14068	261123	59930
14069	261141	59912
14070	261160	59893
14071	261179	59875
14072	261197	59856
14073	261213	59837
14074	261232	59819
14075	261250	59800
14076	261270	59781
14077	261288	59763
14078	261307	59744
14079	261324	59726
14080	261343	59707
14081	261361	59688
14082	261380	59670
14083	261399	59651
14084	261416	59632
14085	261433	59614
14086	261451	59595
14087	261470	59576
14088	261488	59558
14089	261505	59539
14090	261523	59520
14091	261542	59502
14092	261562	59484
14093	261582	59465
14094	261602	59447
14095	261621	59429
14096	261639	59410
14097	261657	59391
14098	261675	59373
14099	261694	59354
14100	261712	59335
14101	261731	59317
14102	261749	59298
14103	261767	59279
14104	261786	59261
14105	261803	59242
14106	261821	59223
14107	261838	59205
14108	261856	59186
14109	261876	59168
14110	261895	59149
14111	261912	59130
14112	261932	59112
14113	261949	59093
14114	261969	59075
14115	261989	59057
14116	262008	59038
14117	262026	59020
14118	262044	59001
14119	262061	58982
14120	262079	58963
14121	262098	58945
14122	262116	58926
14123	262135	58908
14124	262157	58890
14125	262176	58871
14126	262196	58853
14127	262214	58834
14128	262232	58816
14129	262251	58797
14130	262268	58778
14131	262286	58760
14132	262303	58741
14133	262320	58722
14134	262338	58703
14135	262355	58684
14136	262373	58666
14137	262391	58647
14138	262410	58628
14139	262428	58610
14140	262446	58591
14141	262465	58573
14142	262483	58554
14143	262501	58535
14144	262518	58516
14145	262537	58498
14146	262557	58480
14147	262575	58461
14148	262594	58442
14149	262611	58424
14150	262628	58405
14151	262647	58386
14152	262664	58367
14153	262683	58349
14154	262701	58330
14155	262719	58311
14156	262738	58293
14157	262755	58274
14158	262775	58256
14159	262793	58237
14160	262810	58218
14161	262830	58200
14162	262847	58181
14163	262866	58163
14164	262884	58144
14165	262902	58125
14166	262920	58107
14167	262938	58088
14168	262957	58069
14169	262975	58051
14170	262993	58032
14171	263013	58014
14172	263031	57995
14173	263049	57977
14174	263069	57958
14175	263089	57940
14176	263107	57921
14177	263124	57903
14178	263143	57884
14179	263161	57865
14180	263179	57847
14181	263197	57828
14182	263215	57809
14183	263233	57791
14184	263253	57772
14185	263273	57754
14186	263292	57736
14187	263309	57717
14188	263327	57698
14189	263346	57680
14190	263363	57661
14191	263382	57642
14192	263400	57623
14193	263419	57605
14194	263438	57587
14195	263457	57568
14196	263476	57550
14197	263493	57531
14198	263512	57512
14199	263531	57494
14200	263549	57475
14201	263567	57457
14202	263586	57438
14203	263604	57419
14204	263622	57401
14205	263640	57382
14206	263661	57364
14207	263679	57345
14208	263697	57327
14209	263717	57308
14210	263734	57290
14211	263752	57271
14212	263772	57253
14213	263791	57234
14214	263809	57215
14215	263826	57197
14216	263844	57178
14217	263862	57159
14218	263881	57141
14219	263899	57122
14220	263916	57103
14221	263935	57085
14222	263955	57066
14223	263973	57048
14224	263991	57029
14225	264010	57011
14226	264027	56992
14227	264048	56974
14228	264068	56955
14229	264086	56937
14230	264105	56918
14231	264124	56900
14232	264143	56881
14233	264162	56863
14234	264181	56844
14235	264199	56826
14236	264216	56807
14237	264233	56788
14238	264256	56770
14239	264274	56752
14240	264293	56733
14241	264311	56715
14242	264328	56696
14243	264345	56677
14244	264365	56658
14245	264384	56640
14246	264402	56621
14247	264419	56603
14248	264436	56584
14249	264455	56565
14250	264475	56547
14251	264493	56528
14252	264511	56509
14253	264531	56491
14254	264550	56473
14255	264568	56454
14256	264586	56435
14257	264604	56417
14258	264621	56398
14259	264639	56379
14260	264658	56361
14261	264676	56342
14262	264694	56323
14263	264714	56305
14264	264732	56286
14265	264750	56268
14266	264768	56249
14267	264787	56231
14268	264805	56212
14269	264823	56193
14270	264842	56175
14271	264859	56156
14272	264877	56137
14273	264896	56119
14274	264914	56100
14275	264934	56082
14276	264955	56064
14277	264974	56045
14278	264994	56027
14279	265011	56008
14280	265029	55990
14281	265047	55971
14282	265066	55952
14283	265085	55934
14284	265104	55915
14285	265121	55897
14286	265140	55878
14287	265159	55860
14288	265179	55841
14289	265197	55823
14290	265214	55804
14291	265234	55786
14292	265256	55768
14293	265276	55749
14294	265294	55731
14295	265312	55712
14296	265329	55693
14297	265347	55675
14298	265366	55656
14299	265383	55637
14300	265400	55618
14301	265418	55600
14302	265437	55581
14303	265457	55563
14304	265476	55544
14305	265494	55526
14306	265513	55507
14307	265531	55489
14308	265550	55470
14309	265568	55451
14310	265586	55433
14311	265605	55414
14312	265624	55396
14313	265644	55378
14314	265663	55359
14315	265683	55341
14316	265701	55322
14317	265721	55304
14318	265739	55285
14319	265757	55267
14320	265776	55248
14321	265793	55229
14322	265811	55211
14323	265829	55192
14324	265847	55173
14325	265864	55155
14326	265883	55136
14327	265900	55117
14328	265919	55099
14329	265940	55081
14330	265959	55062
14331	265976	55043
14332	265993	55024
14333	266010	55005
14334	266028	54987
14335	266047	54968
14336	266066	54950
14337	266084	54931
14338	266104	54913
14339	266125	54895
14340	266144	54876
14341	266163	54858
14342	266181	54839
14343	266200	54821
14344	266220	54802
14345	266239	54784
14346	266260	54766
14347	266278	54747
14348	266298	54729
14349	266317	54711
14350	266337	54692
14351	266356	54674
14352	266375	54655
14353	266392	54636
14354	266411	54618
14355	266430	54600
14356	266448	54581
14357	266466	54562
14358	266482	54543
14359	266501	54525
14360	266520	54506
14361	266538	54488
14362	266557	54469
14363	266576	54451
14364	266595	54432
14365	266613	54413
14366	266632	54395
14367	266653	54377
14368	266672	54358
14369	266689	54340
14370	266707	54321
14371	266724	54302
14372	266743	54284
14373	266762	54265
14374	266781	54247
14375	266799	54228
14376	266816	54209
14377	266835	54191
14378	266854	54172
14379	266873	54154
14380	266890	54135
14381	266908	54116
14382	266926	54097
14383	266945	54079
14384	266963	54060
14385	266981	54042
14386	266999	54023
14387	267018	54005
14388	267037	53986
14389	267056	53968
14390	267074	53949
14391	267092	53930
14392	267110	53911
14393	267128	53893
14394	267146	53874
14395	267163	53855
14396	267183	53837
14397	267201	53818
14398	267220	53800
14399	267240	53782
14400	267258	53763
14401	267277	53745
14402	267295	53726
14403	267313	53707
14404	267332	53689
14405	267350	53670
14406	267368	53651
14407	267386	53633
14408	267405	53614
14409	267423	53595
14410	267442	53577
14411	267462	53559
14412	267479	53540
14413	267497	53521
14414	267515	53503
14415	267532	53484
14416	267550	53465
14417	267568	53446
14418	267586	53428
14419	267605	53409
14420	267625	53391
14421	267644	53373
14422	267663	53354
14423	267681	53335
14424	267702	53317
14425	267722	53299
14426	267742	53281
14427	267760	53262
14428	267778	53243
14429	267795	53225
14430	267814	53206
14431	267832	53187
14432	267851	53169
14433	267870	53150
14434	267887	53132
14435	267907	53113
14436	267927	53095
14437	267946	53077
14438	267965	53058
14439	267983	53040
14440	268002	53021
14441	268021	53003
14442	268039	52984
14443	268057	52965
14444	268074	52946
14445	268092	52928
14446	268112	52909
14447	268132	52891
14448	268150	52872
14449	268169	52854
14450	268187	52835
14451	268205	52817
14452	268224	52798
14453	268244	52780
14454	268261	52761
14455	268278	52742
14456	268296	52723
14457	268314	52705
14458	268334	52686
14459	268353	52668
14460	268371	52649
14461	268388	52631
14462	268405	52612
14463	268424	52593
14464	268444	52575
14465	268462	52556
14466	268479	52537
14467	268497	52519
14468	268515	52500
14469	268532	52481
14470	268553	52463
14471	268573	52445
14472	268591	52426
14473	268609	52408
14474	268627	52389
14475	268647	52370
14476	268666	52352
14477	268684	52333
14478	268702	52315
14479	268721	52296
14480	268739	52278
14481	268759	52259
14482	268776	52241
14483	268794	52222
14484	268811	52203
14485	268829	52184
14486	268849	52166
14487	268867	52147
14488	268885	52129
14489	268902	52110
14490	268921	52091
14491	268942	52073
14492	268961	52055
14493	268979	52036
14494	268997	52018
14495	269017	51999
14496	269035	51981
14497	269054	51962
14498	269074	51944
14499	269092	51925
14500	269110	51906
14501	269129	51888
14502	269148	51869
14503	269166	51851
14504	269184	51832
14505	269203	51814
14506	269224	51796
14507	269244	51777
14508	269262	51759
14509	269281	51740
14510	269301	51722
14511	269322	51704
14512	269341	51685
14513	269360	51667
14514	269379	51648
14515	269398	51630
14516	269420	51612
14517	269440	51594
14518	269456	51575
14519	269474	51556
14520	269491	51537
14521	269508	51518
14522	269526	51500
14523	269545	51481
14524	269563	51462
14525	269581	51444
14526	269599	51425
14527	269618	51407
14528	269636	51388
14529	269654	51369
14530	269670	51350
14531	269688	51332
14532	269706	51313
14533	269723	51294
14534	269741	51275
14535	269758	51257
14536	269776	51238
14537	269795	51220
14538	269815	51201
14539	269834	51183
14540	269853	51164
14541	269872	51146
14542	269892	51128
14543	269913	51109
14544	269933	51091
14545	269953	51073
14546	269970	51054
14547	269987	51035
14548	270005	51017
14549	270024	50998
14550	270042	50979
14551	270060	50961
14552	270078	50942
14553	270096	50923
14554	270116	50905
14555	270133	50886
14556	270151	50868
14557	270169	50849
14558	270188	50830
14559	270207	50812
14560	270226	50793
14561	270245	50775
14562	270263	50756
14563	270283	50738
14564	270301	50719
14565	270319	50701
14566	270338	50682
14567	270356	50663
14568	270373	50645
14569	270391	50626
14570	270408	50607
14571	270426	50589
14572	270445	50570
14573	270463	50551
14574	270480	50533
14575	270500	50514
14576	270520	50496
14577	270539	50477
14578	270557	50459
14579	270576	50440
14580	270595	50422
14581	270612	50403
14582	270630	50384
14583	270650	50366
14584	270668	50347
14585	270686	50329
14586	270704	50310
14587	270722	50291
14588	270740	50273
14589	270757	50254
14590	270775	50235
14591	270794	50217
14592	270812	50198
14593	270830	50179
14594	270849	50161
14595	270868	50142
14596	270886	50124
14597	270904	50105
14598	270924	50087
14599	270943	50068
14600	270961	50050
14601	270980	50031
14602	270998	50013
14603	271016	49994
14604	271033	49975
14605	271053	49957
14606	271070	49938
14607	271088	49919
14608	271108	49901
14609	271126	49882
14610	271146	49864
14611	271165	49845
14612	271183	49827
14613	271201	49808
14614	271218	49789
14615	271236	49771
14616	271254	49752
14617	271272	49733
14618	271290	49715
14619	271308	49696
14620	271329	49678
14621	271347	49659
14622	271364	49641
14623	271382	49622
14624	271399	49603
14625	271419	49585
14626	271438	49566
14627	271455	49547
14628	271474	49529
14629	271492	49510
14630	271513	49492
14631	271534	49474
14632	271555	49456
14633	271575	49438
14634	271595	49419
14635	271616	49401
14636	271637	49383
14637	271655	49364
14638	271674	49346
14639	271693	49327
14640	271711	49309
14641	271730	49290
14642	271748	49272
14643	271768	49253
14644	271787	49235
14645	271804	49216
14646	271824	49198
14647	271843	49179
14648	271863	49161
14649	271881	49142
14650	271900	49124
14651	271919	49105
14652	271938	49087
14653	271957	49068
14654	271977	49050
14655	271997	49032
14656	272014	49013
14657	272034	48995
14658	272052	48976
14659	272072	48958
14660	272091	48939
14661	272110	48921
14662	272129	48902
14663	272147	48884
14664	272165	48865
14665	272184	48846
14666	272202	48828
14667	272221	48809
14668	272241	48791
14669	272259	48772
14670	272277	48754
14671	272296	48735
14672	272313	48716
14673	272333	48698
14674	272350	48679
14675	272368	48661
14676	272386	48642
14677	272406	48624
14678	272424	48605
14679	272442	48586
14680	272459	48567
14681	272478	48549
14682	272497	48530
14683	272515	48512
14684	272534	48493
14685	272551	48475
14686	272570	48456
14687	272590	48438
14688	272608	48419
14689	272627	48401
14690	272647	48382
14691	272665	48364
14692	272684	48345
14693	272702	48327
14694	272721	48308
14695	272740	48290
14696	272758	48271
14697	272776	48252
14698	272794	48234
14699	272814	48215
14700	272832	48197
14701	272851	48178
14702	272870	48160
14703	272888	48141
14704	272908	48123
14705	272926	48104
14706	272944	48085
14707	272963	48067
14708	272981	48048
14709	272999	48030
14710	273018	48011
14711	273036	47992
14712	273053	47974
14713	273070	47955
14714	273088	47936
14715	273108	47918
14716	273126	47899
14717	273144	47881
14718	273162	47862
14719	273181	47843
14720	273200	47825
14721	273218	47806
14722	273236	47788
14723	273253	47769
14724	273273	47750
14725	273292	47732
14726	273310	47713
14727	273329	47695
14728	273347	47676
14729	273365	47658
14730	273382	47639
14731	273401	47620
14732	273420	47602
14733	273438	47583
14734	273456	47564
14735	273474	47546
14736	273490	47527
14737	273510	47508
14738	273529	47490
14739	273549	47472
14740	273566	47453
14741	273585	47434
14742	273603	47416
14743	273622	47397
14744	273639	47378
14745	273659	47360
14746	273677	47341
14747	273695	47323
14748	273715	47304
14749	273732	47286
14750	273750	47267
14751	273768	47248
14752	273786	47230
14753	273804	47211
14754	273824	47193
14755	273841	47174
14756	273859	47155
14757	273876	47136
14758	273895	47118
14759	273915	47100
14760	273933	47081
14761	273952	47062
14762	273969	47044
14763	273987	47025
14764	274005	47006
14765	274023	46988
14766	274042	46969
14767	274059	46950
14768	274076	46932
14769	274096	46913
14770	274115	46895
14771	274135	46876
14772	274153	46858
14773	274171	46839
14774	274189	46821
14775	274208	46802
14776	274225	46783
14777	274245	46765
14778	274264	46746
14779	274280	46727
14780	274298	46709
14781	274317	46690
14782	274336	46672
14783	274354	46653
14784	274372	46634
14785	274389	46616
14786	274408	46597
14787	274426	46579
14788	274444	46560
14789	274464	46542
14790	274482	46523
14791	274499	46504
14792	274516	46485
14793	274534	46467
14794	274552	46448
14795	274570	46429
14796	274590	46411
14797	274608	46392
14798	274626	46374
14799	274644	46355
14800	274663	46337
14801	274682	46318
14802	274700	46299
14803	274718	46281
14804	274736	46262
14805	274755	46244
14806	274774	46225
14807	274794	46207
14808	274812	46188
14809	274830	46169
14810	274848	46151
14811	274865	46132
14812	274883	46113
14813	274903	46095
14814	274921	46077
14815	274941	46058
14816	274959	46039
14817	274977	46021
14818	274996	46002
14819	275013	45984
14820	275033	45965
14821	275053	45947
14822	275070	45928
14823	275089	45910
14824	275109	45891
14825	275128	45873
14826	275146	45854
14827	275164	45836
14828	275182	45817
14829	275201	45798
14830	275220	45780
14831	275237	45761
14832	275256	45743
14833	275274	45724
14834	275292	45705
14835	275311	45687
14836	275330	45668
14837	275347	45650
14838	275364	45631
14839	275382	45612
14840	275400	45593
14841	275420	45575
14842	275438	45556
14843	275456	45538
14844	275474	45519
14845	275491	45500
14846	275510	45482
14847	275528	45463
14848	275546	45444
14849	275564	45426
14850	275582	45407
14851	275600	45389
14852	275619	45370
14853	275639	45352
14854	275657	45333
14855	275675	45315
14856	275693	45296
14857	275710	45277
14858	275730	45259
14859	275748	45240
14860	275766	45221
14861	275783	45203
14862	275801	45184
14863	275820	45165
14864	275839	45147
14865	275857	45128
14866	275875	45110
14867	275896	45092
14868	275914	45073
14869	275932	45054
14870	275950	45036
14871	275969	45017
14872	275987	44999
14873	276006	44980
14874	276024	44961
14875	276043	44943
14876	276062	44924
14877	276080	44906
14878	276099	44887
14879	276119	44869
14880	276137	44850
14881	276155	44832
14882	276173	44813
14883	276190	44794
14884	276210	44776
14885	276227	44757
14886	276245	44738
14887	276262	44720
14888	276282	44701
14889	276300	44683
14890	276318	44664
14891	276336	44645
14892	276355	44627
14893	276374	44608
14894	276394	44590
14895	276413	44572
14896	276431	44553
14897	276449	44534
14898	276468	44516
14899	276485	44497
14900	276503	44478
14901	276521	44460
14902	276540	44441
14903	276558	44423
14904	276578	44404
14905	276597	44386
14906	276617	44367
14907	276634	44349
14908	276653	44330
14909	276671	44312
14910	276689	44293
14911	276705	44274
14912	276723	44255
14913	276742	44237
14914	276759	44218
14915	276778	44199
14916	276796	44181
14917	276816	44162
14918	276834	44144
14919	276852	44125
14920	276870	44107
14921	276888	44088
14922	276906	44069
14923	276924	44051
14924	276942	44032
14925	276960	44013
14926	276978	43995
14927	276997	43976
14928	277016	43958
14929	277035	43939
14930	277053	43921
14931	277072	43902
14932	277091	43884
14933	277111	43865
14934	277130	43847
14935	277147	43828
14936	277166	43809
14937	277185	43791
14938	277204	43772
14939	277221	43754
14940	277240	43735
14941	277258	43717
14942	277277	43698
14943	277294	43679
14944	277311	43661
14945	277331	43642
14946	277350	43624
14947	277368	43605
14948	277388	43587
14949	277408	43568
14950	277426	43550
14951	277446	43531
14952	277464	43513
14953	277483	43494
14954	277501	43476
14955	277520	43457
14956	277539	43439
14957	277556	43420
14958	277575	43401
14959	277593	43383
14960	277612	43364
14961	277632	43346
14962	277649	43327
14963	277667	43308
14964	277685	43290
14965	277704	43271
14966	277722	43253
14967	277740	43234
14968	277756	43215
14969	277774	43196
14970	277792	43178
14971	277812	43159
14972	277830	43141
14973	277848	43122
14974	277866	43104
14975	277886	43085
14976	277904	43067
14977	277923	43048
14978	277943	43030
14979	277961	43011
14980	277978	42992
14981	277995	42974
14982	278014	42955
14983	278032	42936
14984	278051	42918
14985	278070	42899
14986	278087	42881
14987	278109	42863
14988	278127	42844
14989	278146	42825
14990	278163	42807
14991	278182	42788
14992	278201	42770
14993	278220	42751
14994	278238	42733
14995	278257	42714
14996	278276	42696
14997	278294	42677
14998	278313	42659
14999	278331	42640
15000	278348	42621
15001	278365	42602
15002	278384	42584
15003	278403	42565
15004	278421	42547
15005	278440	42528
15006	278457	42509
15007	278475	42491
15008	278493	42472
15009	278511	42454
15010	278530	42435
15011	278546	42416
15012	278565	42397
15013	278583	42379
15014	278601	42360
15015	278619	42342
15016	278639	42323
15017	278660	42305
15018	278678	42287
15019	278697	42268
15020	278714	42249
15021	278732	42231
15022	278749	42212
15023	278766	42193
15024	278784	42174
15025	278803	42156
15026	278819	42137
15027	278836	42118
15028	278855	42100
15029	278873	42081
15030	278890	42062
15031	278908	42044
15032	278925	42025
15033	278941	42006
15034	278959	41987
15035	278977	41969
15036	278994	41950
15037	279012	41931
15038	279031	41913
15039	279049	41894
15040	279071	41876
15041	279090	41858
15042	279110	41839
15043	279129	41821
15044	279146	41802
15045	279178	41785
15046	279229	41772
15047	279262	41755
15048	279294	41739
15049	279320	41721
15050	279340	41703
15051	279368	41686
15052	279392	41668
15053	279410	41649
15054	279427	41631
15055	279443	41612
15056	279460	41593
15057	279478	41574
15058	279494	41555
15059	279512	41537
15060	279529	41518
15061	279547	41499
15062	279565	41481
15063	279585	41462
15064	279604	41444
15065	279624	41425
15066	279643	41407
15067	279660	41388
15068	279678	41369
15069	279696	41351
15070	279714	41332
15071	279732	41313
15072	279751	41295
15073	279768	41276
15074	279786	41258
15075	279805	41239
15076	279825	41221
15077	279843	41202
15078	279862	41184
15079	279881	41165
15080	279900	41147
15081	279917	41128
15082	279935	41109
15083	279953	41090
15084	279971	41072
15085	279987	41053
15086	280006	41034
15087	280024	41016
15088	280042	40997
15089	280061	40979
15090	280080	40960
15091	280101	40942
15092	280122	40924
15093	280141	40905
15094	280161	40887
15095	280182	40869
15096	280200	40850
15097	280218	40831
15098	280235	40813
15099	280253	40794
15100	280272	40775
15101	280290	40757
15102	280309	40738
15103	280326	40720
15104	280344	40701
15105	280363	40682
15106	280383	40664
15107	280400	40645
15108	280418	40627
15109	280435	40608
15110	280453	40589
15111	280473	40571
15112	280491	40552
15113	280509	40534
15114	280526	40515
15115	280545	40496
15116	280565	40478
15117	280584	40459
15118	280603	40441
15119	280621	40422
15120	280638	40404
15121	280655	40385
15122	280672	40366
15123	280689	40347
15124	280707	40329
15125	280724	40310
15126	280741	40291
15127	280760	40273
15128	280778	40254
15129	280796	40235
15130	280814	40217
15131	280832	40198
15132	280851	40180
15133	280871	40161
15134	280890	40143
15135	280909	40124
15136	280928	40106
15137	280946	40087
15138	280965	40069
15139	280983	40050
15140	281002	40031
15141	281020	40013
15142	281038	39994
15143	281057	39976
15144	281076	39957
15145	281096	39939
15146	281114	39920
15147	281132	39902
15148	281152	39883
15149	281175	39865
15150	281194	39847
15151	281212	39828
15152	281231	39810
15153	281250	39791
15154	281269	39773
15155	281288	39754
15156	281306	39735
15157	281325	39717
15158	281344	39698
15159	281362	39680
15160	281383	39662
15161	281401	39643
15162	281419	39624
15163	281437	39606
15164	281458	39587
15165	281477	39569
15166	281498	39551
15167	281519	39532
15168	281537	39514
15169	281558	39496
15170	281576	39477
15171	281594	39458
15172	281612	39440
15173	281631	39421
15174	281648	39402
15175	281667	39384
15176	281685	39365
15177	281704	39347
15178	281722	39328
15179	281740	39310
15180	281759	39291
15181	281778	39273
15182	281797	39254
15183	281815	39235
15184	281833	39217
15185	281851	39198
15186	281869	39180
15187	281889	39161
15188	281906	39142
15189	281924	39124
15190	281942	39105
15191	281962	39087
15192	281981	39068
15193	281998	39049
15194	282016	39031
15195	282036	39012
15196	282055	38994
15197	282074	38975
15198	282091	38957
15199	282110	38938
15200	282128	38920
15201	282148	38901
15202	282169	38883
15203	282188	38864
15204	282206	38846
15205	282224	38827
15206	282241	38808
15207	282259	38790
15208	282277	38771
15209	282295	38752
15210	282312	38734
15211	282330	38715
15212	282347	38696
15213	282367	38678
15214	282384	38659
15215	282402	38641
15216	282421	38622
15217	282439	38603
15218	282457	38585
15219	282478	38566
15220	282496	38548
15221	282514	38529
15222	282532	38511
15223	282552	38492
15224	282570	38474
15225	282589	38455
15226	282608	38437
15227	282627	38418
15228	282645	38400
15229	282663	38381
15230	282681	38362
15231	282699	38344
15232	282717	38325
15233	282735	38306
15234	282755	38288
15235	282773	38269
15236	282792	38251
15237	282810	38232
15238	282829	38214
15239	282847	38195
15240	282868	38177
15241	282887	38158
15242	282906	38140
15243	282924	38121
15244	282943	38103
15245	282960	38084
15246	282979	38065
15247	282998	38047
15248	283016	38028
15249	283034	38010
15250	283055	37991
15251	283074	37973
15252	283092	37954
15253	283110	37936
15254	283128	37917
15255	283146	37898
15256	283164	37880
15257	283182	37861
15258	283201	37843
15259	283219	37824
15260	283238	37806
15261	283256	37787
15262	283274	37768
15263	283292	37750
15264	283312	37731
15265	283331	37713
15266	283350	37694
15267	283370	37676
15268	283389	37657
15269	283405	37638
15270	283424	37620
15271	283443	37601
15272	283462	37583
15273	283482	37564
15274	283501	37546
15275	283518	37527
15276	283536	37509
15277	283554	37490
15278	283573	37472
15279	283593	37453
15280	283610	37434
15281	283629	37416
15282	283647	37397
15283	283665	37379
15284	283684	37360
15285	283702	37341
15286	283720	37323
15287	283738	37304
15288	283756	37286
15289	283773	37267
15290	283792	37248
15291	283811	37230
15292	283830	37211
15293	283848	37193
15294	283865	37174
15295	283883	37155
15296	283901	37137
15297	283919	37118
15298	283939	37100
15299	283957	37081
15300	283975	37062
15301	283994	37044
15302	284013	37025
15303	284032	37007
15304	284051	36988
15305	284070	36970
15306	284087	36951
15307	284105	36932
15308	284123	36914
15309	284144	36896
15310	284167	36878
15311	284184	36859
15312	284202	36840
15313	284219	36821
15314	284236	36803
15315	284254	36784
15316	284271	36765
15317	284289	36747
15318	284307	36728
15319	284325	36709
15320	284345	36691
15321	284365	36673
15322	284384	36654
15323	284403	36636
15324	284422	36617
15325	284442	36599
15326	284461	36580
15327	284480	36562
15328	284499	36543
15329	284518	36525
15330	284539	36506
15331	284557	36488
15332	284578	36470
15333	284598	36451
15334	284617	36433
15335	284636	36414
15336	284654	36396
15337	284674	36377
15338	284693	36359
15339	284712	36340
15340	284730	36322
15341	284749	36303
15342	284767	36284
15343	284784	36266
15344	284801	36247
15345	284820	36228
15346	284838	36210
15347	284859	36192
15348	284879	36173
15349	284897	36155
15350	284914	36136
15351	284932	36117
15352	284951	36099
15353	284970	36080
15354	284988	36062
15355	285006	36043
15356	285023	36024
15357	285041	36006
15358	285061	35987
15359	285080	35969
15360	285097	35950
15361	285116	35931
15362	285135	35913
15363	285153	35894
15364	285170	35876
15365	285190	35857
15366	285209	35839
15367	285227	35820
15368	285247	35802
15369	285269	35783
15370	285290	35765
15371	285309	35747
15372	285329	35728
15373	285348	35710
15374	285367	35691
15375	285386	35673
15376	285405	35654
15377	285424	35636
15378	285444	35617
15379	285464	35599
15380	285484	35581
15381	285502	35562
15382	285520	35543
15383	285538	35525
15384	285555	35506
15385	285572	35487
15386	285590	35469
15387	285610	35450
15388	285628	35432
15389	285648	35413
15390	285667	35395
15391	285686	35376
15392	285705	35358
15393	285724	35339
15394	285742	35321
15395	285762	35302
15396	285780	35284
15397	285799	35265
15398	285818	35247
15399	285837	35228
15400	285857	35210
15401	285875	35191
15402	285893	35172
15403	285910	35154
15404	285928	35135
15405	285947	35116
15406	285966	35098
15407	285984	35079
15408	286002	35061
15409	286020	35042
15410	286040	35024
15411	286058	35005
15412	286077	34987
15413	286097	34968
15414	286117	34950
15415	286137	34931
15416	286156	34913
15417	286175	34894
15418	286193	34876
15419	286212	34857
15420	286231	34839
15421	286248	34820
15422	286266	34801
15423	286285	34783
15424	286303	34764
15425	286322	34746
15426	286340	34727
15427	286360	34709
15428	286378	34690
15429	286398	34672
15430	286418	34653
15431	286436	34635
15432	286455	34616
15433	286473	34598
15434	286494	34579
15435	286512	34561
15436	286529	34542
15437	286546	34523
15438	286566	34505
15439	286584	34486
15440	286603	34468
15441	286621	34449
15442	286640	34431
15443	286660	34412
15444	286679	34394
15445	286697	34375
15446	286715	34356
15447	286734	34338
15448	286751	34319
15449	286770	34301
15450	286787	34282
15451	286807	34263
15452	286826	34245
15453	286846	34227
15454	286864	34208
15455	286881	34189
15456	286900	34171
15457	286919	34152
15458	286940	34134
15459	286958	34115
15460	286977	34097
15461	286997	34078
15462	287019	34060
15463	287039	34042
15464	287058	34023
15465	287077	34005
15466	287096	33986
15467	287115	33968
15468	287133	33949
15469	287150	33930
15470	287168	33912
15471	287185	33893
15472	287204	33875
15473	287222	33856
15474	287240	33837
15475	287260	33819
15476	287279	33800
15477	287298	33782
15478	287317	33763
15479	287336	33745
15480	287354	33726
15481	287371	33707
15482	287389	33689
15483	287407	33670
15484	287426	33652
15485	287444	33633
15486	287463	33615
15487	287481	33596
15488	287500	33577
15489	287518	33559
15490	287537	33540
15491	287554	33522
15492	287572	33503
15493	287589	33484
15494	287609	33466
15495	287627	33447
15496	287645	33429
15497	287664	33410
15498	287682	33391
15499	287699	33373
15500	287718	33354
15501	287736	33335
15502	287754	33317
15503	287773	33298
